slug,cat,sub,judet,loc,tel,web,lat,lng,tip,nume,adr,maps,name,phone,website,address,category,city,county,rating,reviews,google_maps_url,judet_key
termolux-s-r-l-vaslui-vaslui,Servicii,Climatizare și termice,Vaslui,Vaslui,+40 235 361 457,,46.641596,27.733371,Servicii construcții,TERMOLUX S.R.L.,"Str. Iorga Nicolae, Vaslui, România",https://www.google.com/maps/search/?api=1&query=TERMOLUX%20S.R.L.&query_place_id=ChIJS5j8HXliykARHKG4cVA60v4,TERMOLUX S.R.L.,+40 235 361 457,,"Str. Iorga Nicolae, Vaslui, România",Climatizare și termice,Vaslui,Vaslui,,,,vaslui
termopane-vaslui-vaslui-vaslui,Materiale,Tâmplărie și termopane,Vaslui,Vaslui,+40 758 817 002,http://www.termopane-vaslui.ro/,46.6424061,27.739346,Furnizor materiale,TERMOPANE VASLUI,"Strada Decebal nr 3, 730001 Vaslui, România",https://www.google.com/maps/search/?api=1&query=TERMOPANE%20VASLUI&query_place_id=ChIJiT5AQwBzykARYUCBlKkaRuU,TERMOPANE VASLUI,+40 758 817 002,http://www.termopane-vaslui.ro/,"Strada Decebal nr 3, 730001 Vaslui, România",Tâmplărie și termopane,Vaslui,Vaslui,,,,vaslui
trust-electro-m-s-r-l-vaslui-vaslui,Servicii,Instalații electrice,Vaslui,Vaslui,+40 235 316 986,,46.6395283,27.7228233,Servicii construcții,TRUST ELECTRO - M S.R.L.,"Strada Alecu Donici, 730150 Vaslui, România",https://www.google.com/maps/search/?api=1&query=TRUST%20ELECTRO%20-%20M%20S.R.L.&query_place_id=ChIJtchqtUlzykARC7NykziFX9c,TRUST ELECTRO - M S.R.L.,+40 235 316 986,,"Strada Alecu Donici, 730150 Vaslui, România",Instalații electrice,Vaslui,Vaslui,,,,vaslui
tehnicianul-rapid-srl-vaslui-vaslui,Servicii,Instalații electrice,Vaslui,Vaslui,+40 743 204 509,,46.6456111,27.7360246,Furnizor materiale,Tehnicianul Rapid SRL,"Strada Vasile Alecsandri 123, Vaslui, România",https://www.google.com/maps/search/?api=1&query=Tehnicianul%20Rapid%20SRL&query_place_id=ChIJC3-T-f1zykARkTem2x5rtXw,Tehnicianul Rapid SRL,+40 743 204 509,,"Strada Vasile Alecsandri 123, Vaslui, România",Instalații electrice,Vaslui,Vaslui,,,,vaslui
terasamente-vaslui-vaslui,Servicii,Terasamente,Vaslui,Vaslui,+40753441188,https://facebook.com/terasamentevaslui,,,Utilaje și transport,Terasamente Vaslui,,,Terasamente Vaslui,+40753441188,https://facebook.com/terasamentevaslui,,Terasamente,Vaslui,Vaslui,,,,vaslui
termoplast-vaslui-vaslui,Materiale,Tâmplărie și termopane,Vaslui,Vaslui,+40 741 220 901,https://termoplast.ro/,46.6351076,27.7254188,Furnizor materiale,Termoplast,"Strada Traian 245, 730204 Vaslui, România",https://www.google.com/maps/search/?api=1&query=Termoplast&query_place_id=ChIJbTY-nYJ0ykAR6qBqe8B9tZM,Termoplast,+40 741 220 901,https://termoplast.ro/,"Strada Traian 245, 730204 Vaslui, România",Tâmplărie și termopane,Vaslui,Vaslui,,,,vaslui
udi-aluminiu-s-r-l-vaslui-vaslui,Materiale,Tâmplărie și termopane,Vaslui,Vaslui,+40 235 313 456,,46.641344,27.7355372,Furnizor materiale,UDI ALUMINIU S.R.L.,"Bloc 158, Strada Hușului, Vaslui, România",https://www.google.com/maps/search/?api=1&query=UDI%20ALUMINIU%20S.R.L.&query_place_id=ChIJJ2aCenpzykARErproe8_jLE,UDI ALUMINIU S.R.L.,+40 235 313 456,,"Bloc 158, Strada Hușului, Vaslui, România",Tâmplărie și termopane,Vaslui,Vaslui,,,,vaslui
velaserv-srl-vaslui-vaslui,Servicii,Instalații electrice,Vaslui,Vaslui,+40 730 633 555,http://www.velaserv.ro/,46.6539492,27.738037,Servicii construcții,VELASERV SRL,"Strada Stefan cel Mare.280B, demisol, 737628 Vaslui, România",https://www.google.com/maps/search/?api=1&query=VELASERV%20SRL&query_place_id=ChIJ-f6RXJNzykAR3WEHMnAwn8w,VELASERV SRL,+40 730 633 555,http://www.velaserv.ro/,"Strada Stefan cel Mare.280B, demisol, 737628 Vaslui, România",Instalații electrice,Vaslui,Vaslui,,,,vaslui
vaslui-beton-expert-vaslui,Materiale,Beton,Vaslui,Vaslui,+40742881177,https://facebook.com/vasluibeton,,,Furnizor materiale,Vaslui Beton Expert,,,Vaslui Beton Expert,+40742881177,https://facebook.com/vasluibeton,,Beton,Vaslui,Vaslui,,,,vaslui
velaelectric-srl-vaslui-vaslui,Servicii,Instalații electrice,Vaslui,Vaslui,+40 741 766 499,https://www.velaelectric.ro/,46.6539492,27.738037,Furnizor materiale,Velaelectric SRL,"Strada Ștefan cel Mare 280 B, 737495 Vaslui, România",https://www.google.com/maps/search/?api=1&query=Velaelectric%20SRL&query_place_id=ChIJdVj4ADRzykARzgmAUv-TbxQ,Velaelectric SRL,+40 741 766 499,https://www.velaelectric.ro/,"Strada Ștefan cel Mare 280 B, 737495 Vaslui, România",Instalații electrice,Vaslui,Vaslui,,,,vaslui
verificator-proiecte-instalatii-electrice-vaslui-vaslui,Servicii,Instalații electrice,Vaslui,Vaslui,+40 787 745 026,,46.6349287,27.7277214,Servicii construcții,Verificator proiecte instalatii electrice,"Strada Peneș Curcanu, 730161 Vaslui, România",https://www.google.com/maps/search/?api=1&query=Verificator%20proiecte%20instalatii%20electrice&query_place_id=ChIJ9TFQDUFzykARiU7oeJBj-xE,Verificator proiecte instalatii electrice,+40 787 745 026,,"Strada Peneș Curcanu, 730161 Vaslui, România",Instalații electrice,Vaslui,Vaslui,,,,vaslui
vidanjare-vaslui-vaslui-vaslui,Servicii,Instalații sanitare,Vaslui,Vaslui,+40 751 533 826,https://vidanjarevaslui.ro/,46.6535964,27.7330877,Servicii construcții,Vidanjare Vaslui,"Str. Dr, Strada Victor Babeș 23 A, 730019 Vaslui, România",https://www.google.com/maps/search/?api=1&query=Vidanjare%20Vaslui&query_place_id=ChIJgUAez5T0hqoRQFCK3b7kjSQ,Vidanjare Vaslui,+40 751 533 826,https://vidanjarevaslui.ro/,"Str. Dr, Strada Victor Babeș 23 A, 730019 Vaslui, România",Instalații sanitare,Vaslui,Vaslui,,,,vaslui
vladmar-vaslui-vaslui,Materiale,Tâmplărie și termopane,Vaslui,Vaslui,+40 736 386 697,,46.6406915,27.7276468,Furnizor materiale,Vladmar,"Vaslui, România",https://www.google.com/maps/search/?api=1&query=Vladmar&query_place_id=ChIJSc5oizlzykARZyA_1N9CoIo,Vladmar,+40 736 386 697,,"Vaslui, România",Tâmplărie și termopane,Vaslui,Vaslui,,,,vaslui
wallsil-expert-srl-vaslui-vaslui,Servicii,Proiectare și cadastru,Vaslui,Vaslui,+40 726 909 346,,46.6406915,27.7276468,Servicii construcții,WallSil Expert srl,"Strada Vasile Alecsandri 41, sc. D ap.4 ET.2, 773003 Vaslui, România",https://www.google.com/maps/search/?api=1&query=WallSil%20Expert%20srl&query_place_id=ChIJZzFJ1VFzykARd5BNeb4-Ue0,WallSil Expert srl,+40 726 909 346,,"Strada Vasile Alecsandri 41, sc. D ap.4 ET.2, 773003 Vaslui, România",Proiectare și cadastru,Vaslui,Vaslui,,,,vaslui
becelectric-vaslui-vaslui,Servicii,Instalații electrice,Vaslui,Vaslui,+40 759 394 097,http://becelectric.ro/,46.6486608,27.7366227,Furnizor materiale,becelectric,"Bloc 433, Strada Dimitrie Bolintineanu 433, 730003 Vaslui, România",https://www.google.com/maps/search/?api=1&query=becelectric&query_place_id=ChIJWRoALrNzykAR9fSczjzcQfY,becelectric,+40 759 394 097,http://becelectric.ro/,"Bloc 433, Strada Dimitrie Bolintineanu 433, 730003 Vaslui, România",Instalații electrice,Vaslui,Vaslui,,,,vaslui
fereastra1-ro-showroom-vaslui-vaslui-vaslui,Materiale,Tâmplărie și termopane,Vaslui,Vaslui,+40 729 666 640,http://www.fereastra1.ro/,46.6421873,27.7348787,Furnizor materiale,fereastra1.ro showroom Vaslui,"Strada Ștefan cel Mare 101, 730167 Vaslui, România",https://www.google.com/maps/search/?api=1&query=fereastra1.ro%20showroom%20Vaslui&query_place_id=ChIJw42OuXBzykAR-BEB6RY5Rp8,fereastra1.ro showroom Vaslui,+40 729 666 640,http://www.fereastra1.ro/,"Strada Ștefan cel Mare 101, 730167 Vaslui, România",Tâmplărie și termopane,Vaslui,Vaslui,,,,vaslui
santier-instalatii-s-a-vaslui-vaslui,Materiale,Instalații sanitare,Vaslui,Vaslui,+40 235 361 016,https://www.listafirme.ro/santier-instalatii-sa-2431832/,46.635005,27.7277389,Furnizor materiale,ŞANTIER INSTALAŢII S.A.,"Strada Mihai Viteazul 275, 730140 Vaslui, România",https://www.google.com/maps/search/?api=1&query=%C5%9EANTIER%20INSTALA%C5%A2II%20S.A.&query_place_id=ChIJA6790X1zykARB4SYKYldits,ŞANTIER INSTALAŢII S.A.,+40 235 361 016,https://www.listafirme.ro/santier-instalatii-sa-2431832/,"Strada Mihai Viteazul 275, 730140 Vaslui, România",Instalații sanitare,Vaslui,Vaslui,,,,vaslui
depzit-lemne-vulturesti-vulturesti-vaslui,Materiale,Materiale construcții,Vaslui,Vulturești,+40 747 340 976,,46.8023272,27.5418227,Furnizor materiale,Depzit Lemne Vulturesti,"Principala nr 347, 737615 Vulturești, România",https://www.google.com/maps/search/?api=1&query=Depzit%20Lemne%20Vulturesti&query_place_id=ChIJRTTX1shjykAR7Fop-3LVtLE,Depzit Lemne Vulturesti,+40 747 340 976,,"Principala nr 347, 737615 Vulturești, România",Materiale construcții,Vulturești,Vaslui,,,,vaslui
acoperis-team-adjud,Servicii,Acoperișuri,Vrancea,Adjud,+40 742 885 502,https://facebook.com/acoperisteamvrancea,46.1003,27.1764,Servicii construcții,Acoperiș Team,,,Acoperiș Team,+40 742 885 502,https://facebook.com/acoperisteamvrancea,,Acoperișuri,Adjud,Vrancea,,,,vrancea
agregate-est-adjud,Materiale,Agregate balast nisip,Vrancea,Adjud,+40 237 641 708,,,,Furnizor materiale,Agregate Est,,,Agregate Est,+40 237 641 708,,,Agregate balast nisip,Adjud,Vrancea,,,,vrancea
construct-logistic-adjud,Servicii,Transport materiale,Vrancea,Adjud,+40 742 001 102,,46.1003,27.1764,Utilaje și transport,Construct Logistic,,,Construct Logistic,+40 742 001 102,,,Transport materiale,Adjud,Vrancea,,,,vrancea
construct-metal-expert-adjud,Materiale,Construcții metalice,Vrancea,Adjud,+40 749 222 202,,46.1003,27.1764,Furnizor materiale,Construct Metal Expert,,,Construct Metal Expert,+40 749 222 202,,,Construcții metalice,Adjud,Vrancea,,,,vrancea
construct-vision-premium-adjud,Servicii,Construcții generale,Vrancea,Adjud,+40 749 112 202,https://facebook.com/constructvisionpremiumvrancea,46.1003,27.1764,Servicii construcții,Construct Vision Premium,,,Construct Vision Premium,+40 749 112 202,https://facebook.com/constructvisionpremiumvrancea,,Construcții generale,Adjud,Vrancea,,,,vrancea
eco-roof-expert-adjud,Materiale,Acoperișuri metalice,Vrancea,Adjud,+40 758 225 502,https://facebook.com/ecoroofexpertvrancea,46.1003,27.1764,Furnizor materiale,Eco Roof Expert,,,Eco Roof Expert,+40 758 225 502,https://facebook.com/ecoroofexpertvrancea,,Acoperișuri metalice,Adjud,Vrancea,,,,vrancea
excavator-expert-adjud,Servicii,Excavații,Vrancea,Adjud,+40 759 001 102,https://facebook.com/excavatorexpertvrancea,46.1003,27.1764,Utilaje și transport,Excavator Expert,,,Excavator Expert,+40 759 001 102,https://facebook.com/excavatorexpertvrancea,,Excavații,Adjud,Vrancea,,,,vrancea
instal-premium-team-adjud,Servicii,Instalații termice,Vrancea,Adjud,+40 758 116 602,https://facebook.com/instalpremiumteamvrancea,46.1003,27.1764,Servicii construcții,Instal Premium Team,,,Instal Premium Team,+40 758 116 602,https://facebook.com/instalpremiumteamvrancea,,Instalații termice,Adjud,Vrancea,,,,vrancea
izoterm-construct-adjud,Materiale,Izolatii,Vrancea,Adjud,+40 754 098 122,,,,Furnizor materiale,Izoterm Construct,,,Izoterm Construct,+40 754 098 122,,,Izolatii,Adjud,Vrancea,,,,vrancea
majestic-comexim-adjud,Servicii,Instalatii sanitare termice,Vrancea,Adjud,+40 237 640 902,,,,Servicii construcții,Majestic Comexim,,,Majestic Comexim,+40 237 640 902,,,Instalatii sanitare termice,Adjud,Vrancea,,,,vrancea
mega-beton-mix-adjud,Materiale,Beton,Vrancea,Adjud,+40 754 117 702,https://facebook.com/megabetonmixvrancea,46.1003,27.1764,Furnizor materiale,Mega Beton Mix,,,Mega Beton Mix,+40 754 117 702,https://facebook.com/megabetonmixvrancea,,Beton,Adjud,Vrancea,,,,vrancea
patimag-al-adjud,Servicii,Electrice constructii,Vrancea,Adjud,+40 237 640 715,,,,Servicii construcții,Patimag AL,,,Patimag AL,+40 237 640 715,,,Electrice constructii,Adjud,Vrancea,,,,vrancea
pavaje-expert-team-adjud,Servicii,Montaj pavele,Vrancea,Adjud,+40 748 774 402,https://facebook.com/pavajeexpertteamvrancea,46.1003,27.1764,Servicii construcții,Pavaje Expert Team,,,Pavaje Expert Team,+40 748 774 402,https://facebook.com/pavajeexpertteamvrancea,,Montaj pavele,Adjud,Vrancea,,,,vrancea
pavaje-premium-adjud,Servicii,Montaj pavele,Vrancea,Adjud,+40 743 992 202,https://facebook.com/pavajepremiumvrancea,46.1003,27.1764,Servicii construcții,Pavaje Premium,,,Pavaje Premium,+40 743 992 202,https://facebook.com/pavajepremiumvrancea,,Montaj pavele,Adjud,Vrancea,,,,vrancea
pompe-beton-vrancea-adjud,Servicii,Pompe beton,Vrancea,Adjud,+40 758 112 202,,46.1003,27.1764,Utilaje și transport,Pompe Beton Vrancea,,,Pompe Beton Vrancea,+40 758 112 202,,,Pompe beton,Adjud,Vrancea,,,,vrancea
somaco-grup-prefabricate-adjud,Materiale,Prefabricate beton,Vrancea,Adjud,+40 237 641 822,https://somaco.ro/,,,Producător,Somaco Grup Prefabricate,,,Somaco Grup Prefabricate,+40 237 641 822,https://somaco.ro/,,Prefabricate beton,Adjud,Vrancea,,,,vrancea
termo-pvc-expert-adjud,Materiale,PVC Aluminiu,Vrancea,Adjud,+40 752 111 102,https://facebook.com/termopvcexpert,46.1003,27.1764,Furnizor materiale,Termo PVC Expert,,,Termo PVC Expert,+40 752 111 102,https://facebook.com/termopvcexpert,,PVC Aluminiu,Adjud,Vrancea,,,,vrancea
terra-excav-adjud,Servicii,Excavatii,Vrancea,Adjud,+40 744 992 440,,,,Utilaje și transport,Terra Excav,,,Terra Excav,+40 744 992 440,,,Excavatii,Adjud,Vrancea,,,,vrancea
acoperisuri-faraoneanu-focsani,Materiale,Acoperisuri,Vrancea,Focsani,+40 767 766 952,https://www.facebook.com/acoperisurifaraoneanu,,,Furnizor materiale,Acoperisuri Faraoneanu,,,Acoperisuri Faraoneanu,+40 767 766 952,https://www.facebook.com/acoperisurifaraoneanu,,Acoperisuri,Focsani,Vrancea,,,,vrancea
balastiera-milcov-focsani,Materiale,Agregate balast nisip,Vrancea,Focsani,+40 744 208 955,,,,Furnizor materiale,Balastiera Milcov,,,Balastiera Milcov,+40 744 208 955,,,Agregate balast nisip,Focsani,Vrancea,,,,vrancea
barrier-focsani-focsani,Materiale,Tamplarie pvc aluminiu,Vrancea,Focsani,+40 744 654 220,,,,Furnizor materiale,Barrier Focsani,,,Barrier Focsani,+40 744 654 220,,,Tamplarie pvc aluminiu,Focsani,Vrancea,,,,vrancea
bilka-steel-point-focsani,Materiale,Acoperisuri,Vrancea,Focsani,+40 745 991 114,https://www.bilka.ro/,,,Furnizor materiale,Bilka Steel Point,,,Bilka Steel Point,+40 745 991 114,https://www.bilka.ro/,,Acoperisuri,Focsani,Vrancea,,,,vrancea
casa-lemnului-focsani,Materiale,Lemn si osb,Vrancea,Focsani,+40 733 222 889,,,,Furnizor materiale,Casa Lemnului,,,Casa Lemnului,+40 733 222 889,,,Lemn si osb,Focsani,Vrancea,,,,vrancea
combrat-94-srl-focsani,Servicii,Depozit materiale constructii,Vrancea,Focsani,+40 237 226 634,https://combrat.ro/,,,Servicii construcții,Combrat '94 SRL,,,Combrat '94 SRL,+40 237 226 634,https://combrat.ro/,,Depozit materiale constructii,Focsani,Vrancea,,,,vrancea
construct-steel-focsani,Servicii,Constructii metalice,Vrancea,Focsani,+40 744 918 226,,,,Servicii construcții,Construct Steel,,,Construct Steel,+40 744 918 226,,,Constructii metalice,Focsani,Vrancea,,,,vrancea
electric-house-focsani,Servicii,Electrice constructii,Vrancea,Focsani,+40 726 441 771,,,,Servicii construcții,Electric House,,,Electric House,+40 726 441 771,,,Electrice constructii,Focsani,Vrancea,,,,vrancea
elis-pavaje-distribuitor-focsani,Materiale,Pavele,Vrancea,Focsani,+40 745 880 211,https://www.elis.ro/,,,Furnizor materiale,Elis Pavaje Distribuitor,,,Elis Pavaje Distribuitor,+40 745 880 211,https://www.elis.ro/,,Pavele,Focsani,Vrancea,,,,vrancea
euro-em-construct-focsani,Materiale,Tabla si garduri,Vrancea,Focsani,+40 722 610 914,,,,Furnizor materiale,Euro Em Construct,,,Euro Em Construct,+40 722 610 914,,,Tabla si garduri,Focsani,Vrancea,,,,vrancea
excavatii-milcov-focsani,Servicii,Excavatii,Vrancea,Focsani,+40 722 330 418,,,,Utilaje și transport,Excavatii Milcov,,,Excavatii Milcov,+40 722 330 418,,,Excavatii,Focsani,Vrancea,,,,vrancea
hidroplast-focsani,Materiale,Hidroizolatii,Vrancea,Focsani,+40 724 257 882,,,,Furnizor materiale,Hidroplast,,,Hidroplast,+40 724 257 882,,,Hidroizolatii,Focsani,Vrancea,,,,vrancea
holcim-beton-focsani,Materiale,Beton,Vrancea,Focsani,+40 372 123 456,https://www.holcim.ro/,,,Furnizor materiale,Holcim Beton,,,Holcim Beton,+40 372 123 456,https://www.holcim.ro/,,Beton,Focsani,Vrancea,,,,vrancea
metal-trade-vrancea-focsani,Servicii,Profile metalice,Vrancea,Focsani,+40 731 112 443,,,,Servicii construcții,Metal Trade Vrancea,,,Metal Trade Vrancea,+40 731 112 443,,,Profile metalice,Focsani,Vrancea,,,,vrancea
metale-international-focsani,Materiale,Fier beton,Vrancea,Focsani,+40 723 664 551,,,,Furnizor materiale,Metale International,,,Metale International,+40 723 664 551,,,Fier beton,Focsani,Vrancea,,,,vrancea
nicu-trans-utilaje-focsani,Servicii,Inchirieri utilaje,Vrancea,Focsani,+40 747 210 556,,,,Utilaje și transport,Nicu Trans Utilaje,,,Nicu Trans Utilaje,+40 747 210 556,,,Inchirieri utilaje,Focsani,Vrancea,,,,vrancea
panouri-sandwich-vrancea-focsani,Materiale,Panouri sandwich,Vrancea,Focsani,+40 730 893 579,https://www.casesandwich.ro/judet-vrancea/,,,Furnizor materiale,Panouri Sandwich Vrancea,,,Panouri Sandwich Vrancea,+40 730 893 579,https://www.casesandwich.ro/judet-vrancea/,,Panouri sandwich,Focsani,Vrancea,,,,vrancea
poliuretan-expert-focsani,Materiale,Izolatii,Vrancea,Focsani,+40 733 662 811,,,,Furnizor materiale,Poliuretan Expert,,,Poliuretan Expert,+40 733 662 811,,,Izolatii,Focsani,Vrancea,,,,vrancea
pompe-beton-est-focsani,Materiale,Pompe beton,Vrancea,Focsani,+40 745 223 114,,,,Utilaje și transport,Pompe Beton Est,,,Pompe Beton Est,+40 745 223 114,,,Pompe beton,Focsani,Vrancea,,,,vrancea
qfort-partner-vrancea-focsani,Materiale,Usi si ferestre,Vrancea,Focsani,+40 723 918 552,https://www.qfort.ro/,,,Furnizor materiale,QFort Partner Vrancea,,,QFort Partner Vrancea,+40 723 918 552,https://www.qfort.ro/,,Usi si ferestre,Focsani,Vrancea,,,,vrancea
romstal-focsani,Servicii,Instalatii sanitare termice,Vrancea,Focsani,+40 372 123 900,https://www.romstal.ro/,,,Servicii construcții,Romstal,,,Romstal,+40 372 123 900,https://www.romstal.ro/,,Instalatii sanitare termice,Focsani,Vrancea,,,,vrancea
san-marco-focsani-focsani,Servicii,Vopsele si finisaje,Vrancea,Focsani,+40 731 998 225,https://www.san-marco.ro/,,,Servicii construcții,San Marco Focsani,,,San Marco Focsani,+40 731 998 225,https://www.san-marco.ro/,,Vopsele si finisaje,Focsani,Vrancea,,,,vrancea
scule-profesionale-focsani-focsani,Materiale,Scule profesionale,Vrancea,Focsani,+40 741 110 505,,,,Furnizor materiale,Scule Profesionale Focsani,,,Scule Profesionale Focsani,+40 741 110 505,,,Scule profesionale,Focsani,Vrancea,,,,vrancea
star-stone-focsani,Materiale,Piatra decorativa,Vrancea,Focsani,+40 744 887 331,,,,Furnizor materiale,Star Stone,,,Star Stone,+40 744 887 331,,,Piatra decorativa,Focsani,Vrancea,,,,vrancea
termo-futura-focsani,Servicii,Instalatii sanitare termice,Vrancea,Focsani,+40 774 933 218,,,,Servicii construcții,Termo Futura,,,Termo Futura,+40 774 933 218,,,Instalatii sanitare termice,Focsani,Vrancea,,,,vrancea
termopane-pvc-focsani-focsani,Materiale,Termopane,Vrancea,Focsani,+40 768 390 761,https://www.facebook.com/termopanefocsani,,,Furnizor materiale,Termopane PVC Focsani,,,Termopane PVC Focsani,+40 768 390 761,https://www.facebook.com/termopanefocsani,,Termopane,Focsani,Vrancea,,,,vrancea
trans-agregate-focsani,Servicii,Transport materiale constructii,Vrancea,Focsani,+40 786 183 183,,,,Utilaje și transport,Trans Agregate,,,Trans Agregate,+40 786 183 183,,,Transport materiale constructii,Focsani,Vrancea,,,,vrancea
utilaje-constructii-vrancea-focsani,Servicii,Utilaje constructii,Vrancea,Focsani,+40 744 518 844,,,,Utilaje și transport,Utilaje Constructii Vrancea,,,Utilaje Constructii Vrancea,+40 744 518 844,,,Utilaje constructii,Focsani,Vrancea,,,,vrancea
wetterbest-distribuitor-focsani,Materiale,Acoperisuri,Vrancea,Focsani,+40 726 773 228,https://www.wetterbest.ro/,,,Furnizor materiale,Wetterbest Distribuitor,,,Wetterbest Distribuitor,+40 726 773 228,https://www.wetterbest.ro/,,Acoperisuri,Focsani,Vrancea,,,,vrancea
acoperis-premium-focsani,Servicii,Acoperișuri,Vrancea,Focșani,+40 749 331 102,https://facebook.com/acoperispremiumvrancea,45.6967,27.1868,Servicii construcții,Acoperiș Premium,,,Acoperiș Premium,+40 749 331 102,https://facebook.com/acoperispremiumvrancea,,Acoperișuri,Focșani,Vrancea,,,,vrancea
beton-construct-team-focsani,Materiale,Beton,Vrancea,Focșani,+40 755 662 202,https://facebook.com/betonconstructteamvrancea,45.6967,27.1868,Furnizor materiale,Beton Construct Team,,,Beton Construct Team,+40 755 662 202,https://facebook.com/betonconstructteamvrancea,,Beton,Focșani,Vrancea,,,,vrancea
beton-expert-focsani-focsani,Materiale,Beton,Vrancea,Focșani,+40 748 771 102,https://facebook.com/betonexpertfocsani,45.6967,27.1868,Furnizor materiale,Beton Expert Focșani,,,Beton Expert Focșani,+40 748 771 102,https://facebook.com/betonexpertfocsani,,Beton,Focșani,Vrancea,,,,vrancea
build-expert-team-focsani,Servicii,Construcții case,Vrancea,Focșani,+40 746 335 502,https://facebook.com/buildexpertteamvrancea,45.6967,27.1868,Servicii construcții,Build Expert Team,,,Build Expert Team,+40 746 335 502,https://facebook.com/buildexpertteamvrancea,,Construcții case,Focșani,Vrancea,,,,vrancea
build-stone-premium-focsani,Materiale,Piatră decorativă,Vrancea,Focșani,+40 756 111 102,https://facebook.com/buildstonepremiumvrancea,45.6967,27.1868,Furnizor materiale,Build Stone Premium,,,Build Stone Premium,+40 756 111 102,https://facebook.com/buildstonepremiumvrancea,,Piatră decorativă,Focșani,Vrancea,,,,vrancea
